Sedberry,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191
2022-10-02 06:00:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02 07:00:00,63.17965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02 08:00:00,317.8207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02 09:00:00,567.4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02 10:00:00,764.2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02 11:00:00,755.9876,20.48254,17.73783,14.16083,13.76529,20.70904,19.05275,18.81454,18.66387,18.31563,18.67954,16.00058,13.29129,18.08033,14.9775,13.41371,19.30017,20.36504,9.753959,10.06388,20.16254,19.67825,19.74708,18.89542,19.17233,18.94271,14.36417,16.68075,11.209,12.52987,18.92887,14.83083,11.31979,10.79125,16.89058,17.42046,12.91554,13.3785,16.15225,16.22887,16.32483,16.43175,16.25117,16.01762,17.14421,16.20383,17.14742,17.24783,16.48454,17.21892,16.41537,18.05267,16.97129,17.26504,17.41371,17.3095,13.50579,13.16312,16.77621,17.16621,17.26513,13.17058,17.31004,17.16792,17.35258,17.25796,17.43739,8.344707,17.18528,20.63272,17.62633,18.51583,20.51684,9.836334,18.10683,17.89211,18.25211,16.98375,18.29075,19.72533,9.167417,12.31417,8.617167,12.34363,12.37412,8.712959,17.91978,10.75637,10.72029,18.72189,8.132207,18.82889,10.42675,18.27667,8.027958,18.06829,7.902612,15.93171,14.173,13.53408,13.29125,13.99879,13.89521,13.73104,12.91279,13.10875,10.12963,10.98796,,16.35167,16.43071,16.36221,16.45212,16.55475,16.78717,16.7205,16.64117,16.64421,16.54921,16.69558,16.822,17.27629,17.29442,17.36058,17.31079,17.28425,17.26266,18.497,17.99975,17.97979,17.60296,16.43462,16.45971,14.07904,13.09412,17.26308,16.25908,13.44783,14.21812,16.91054,17.127,13.27437,13.71683,16.7465,15.83567,13.22862,13.49804,16.42246,16.25683,13.18767,13.22683,16.43083,16.96733,12.97758,13.1765,13.53071,13.43579,17.031,16.80079,16.73104,16.78304,16.70683,16.83129,16.70884,16.64713,17.06379,16.28896,16.05904,16.22317,16.43037,16.92746,16.16642,16.28446,16.39442,16.78292,15.83471,16.72092,12.40742,12.54821,16.94787,16.86716,16.85867,16.87633,16.80837,16.82258,16.85988,16.70771,16.55363,16.63329,16.62079,16.91646
2022-10-02 12:00:00,473.9047,14.86404,15.05517,11.56521,9.130499,13.25654,13.54429,13.85454,13.8945,12.04,12.03946,11.98038,8.579374,12.11521,11.91512,8.498751,11.64779,13.72375,9.874541,9.788376,14.15567,14.24208,14.25279,13.88717,14.15038,14.16113,13.43267,13.42787,9.36375,9.607333,13.3945,13.76192,9.194583,9.808125,12.937,13.25379,9.166999,8.6615,12.88071,12.52746,12.97479,12.68612,12.92667,12.60458,12.94358,12.66442,12.94913,13.64867,13.13008,13.62066,13.1115,13.80796,13.26754,13.9525,13.40821,13.71167,9.570999,10.11892,14.89975,14.34887,14.44571,10.22258,14.57946,14.48058,14.38871,14.73325,13.21046,11.85558,11.77825,11.98296,12.47029,12.50746,12.53196,12.19896,12.50783,14.45487,14.25704,11.53275,11.33833,11.25208,7.554833,11.16187,11.10983,11.77117,11.51242,11.82808,11.17638,12.33454,12.13958,11.88363,12.04171,11.79317,12.14971,12.8015,12.14913,11.97242,8.372916,13.21683,13.32625,12.88117,12.69067,13.59713,13.42867,12.97171,13.24837,13.34329,9.421667,9.478583,,13.70529,13.86942,13.51504,13.56458,13.70146,13.75988,13.95879,13.93163,13.85096,13.5685,13.77675,13.88288,14.04387,14.03862,14.24575,14.14567,14.09684,14.12296,14.224,14.10258,14.22629,12.68779,12.65583,12.481,8.54775,9.834917,13.89587,13.84217,9.939958,9.680499,12.08825,12.38283,10.15371,9.90225,14.13696,13.59754,10.15592,9.838209,13.87321,14.7775,10.39292,10.88012,14.83308,14.94125,10.97075,10.81658,10.09492,10.37854,14.84688,14.43633,12.96421,13.20904,12.87867,12.76929,12.12933,12.23596,12.997,12.84975,12.91071,13.05704,13.0355,13.29225,13.132,13.33508,13.37596,13.96283,13.66317,14.15621,9.486668,9.437874,14.76267,14.60725,14.17221,14.26238,14.01729,14.15875,14.15246,13.96387,13.46446,13.57238,13.6645,13.8745
2022-10-02 13:00:00,280.1205,7.1785,7.353667,5.048458,5.55725,8.322292,8.071083,8.044708,8.069709,7.562083,7.696,7.667625,5.211667,7.671583,7.666583,5.25075,7.654666,7.569292,5.092125,5.161417,7.596833,7.659625,7.611583,7.553583,7.635333,7.7395,7.509042,7.5765,4.965,4.83875,7.399,7.577375,5.059625,5.103042,7.517917,7.50475,5.120041,5.507,8.161542,8.233709,8.229583,8.273583,8.181876,8.311001,8.228958,8.251793,8.206083,8.199458,8.136458,8.126375,8.012125,8.188167,8.145625,8.141583,8.126666,8.080957,5.346541,5.352375,8.108125,8.065582,7.977959,5.427875,8.205375,8.171,8.306375,8.198626,8.291709,8.115708,8.253792,8.158834,8.273582,8.173166,8.238249,8.260917,8.266667,8.506749,8.592248,7.879125,7.865125,7.990334,5.351292,7.76775,7.796375,7.934916,7.888542,7.934417,8.061125,8.122293,8.105,8.095625,8.139083,8.176042,8.184334,8.244458,8.245667,8.265667,4.902,7.94025,7.836292,7.683416,7.510666,7.802958,7.728375,7.742917,7.804041,7.902667,5.203834,5.266917,,8.209792,8.204625,7.962417,7.966458,7.974583,8.056875,8.299083,8.166582,8.078249,7.851375,8.088,8.184126,8.350458,8.343792,8.4645,8.362,8.261459,8.193375,7.899042,7.906292,7.889917,8.428918,8.313499,8.244417,5.558458,5.443875,8.110833,7.671875,5.295583,5.382833,7.559833,7.801125,5.529333,5.589916,8.208333,8.147584,5.458292,5.491875,7.989333,7.967125,5.325167,5.347167,8.025084,8.14075,5.486583,5.474125,5.533875,5.54625,8.30675,8.165875,7.971292,7.999416,7.866375,8.633082,8.349875,8.264709,8.043667,7.939458,8.092333,8.186251,8.1575,8.304208,8.244751,8.336293,8.275084,8.324459,8.252667,8.207125,5.54325,5.482375,8.224584,8.189082,8.176582,8.19496,8.309292,8.257833,8.315458,8.288999,7.930333,8.107375,8.159959,8.316667
2022-10-02 14:00:00,81.63847,2.194125,2.229208,1.560792,1.501875,2.355709,2.323416,2.333333,2.348291,2.275,2.337083,2.349875,1.604917,2.335958,2.338375,1.621292,2.321542,2.324291,1.571292,1.599583,2.310125,2.365041,2.344125,2.308292,2.354375,2.414667,2.269417,2.305042,1.470625,1.398,2.186791,2.28675,1.527583,1.565375,2.265791,2.278875,1.555625,1.548375,2.300042,2.363667,2.312583,2.364,2.295125,2.392375,2.319792,2.364958,2.325125,2.387875,2.33425,2.323833,2.255583,2.366333,2.335417,2.348583,2.317125,2.286417,1.496417,1.489042,2.237125,2.19275,2.185125,1.494875,2.316417,2.295667,2.372208,2.32025,2.415583,2.398708,2.452667,2.451375,2.491416,2.433208,2.478833,2.482416,2.477833,2.50375,2.514416,2.336041,2.333833,2.316708,1.579958,2.232917,2.272708,2.346333,2.295792,2.357791,2.345083,2.409916,2.38425,2.423458,2.435542,2.453084,2.464125,2.483291,2.503917,2.505083,1.433875,2.514542,2.454375,2.343167,2.242167,2.400917,2.378042,2.422958,2.43775,2.477,1.601709,1.635417,,2.375,2.379417,2.242625,2.230541,2.248375,2.274709,2.438375,2.37875,2.29375,2.175625,2.2965,2.354708,2.467667,2.477083,2.52275,2.473417,2.410708,2.354208,2.458042,2.457916,2.464375,2.404167,2.325,2.304333,1.539292,1.524375,2.283625,2.285542,1.416208,1.464958,2.164792,2.320041,1.589,1.606084,2.327917,2.303583,1.513375,1.528958,2.172583,2.1335,1.400458,1.425542,2.183125,2.211083,1.479208,1.481292,1.55125,1.539125,2.324167,2.240125,2.486833,2.492583,2.410292,2.383042,2.2295,2.181458,2.206792,2.13725,2.23425,2.291416,2.279625,2.346041,2.357417,2.388333,2.369458,2.38075,2.339792,2.302292,1.539167,1.500375,2.233958,2.233417,2.217958,2.246166,2.344292,2.319208,2.335166,2.323375,2.14275,2.259208,2.264625,2.333042
2022-10-02 15:00:00,69.30041,1.805292,1.836375,1.2935,1.32375,2.0805,2.02325,2.032167,2.043583,1.863208,1.920875,1.927625,1.321792,1.922958,1.913417,1.336958,1.902292,1.90575,1.291083,1.311625,1.891458,1.94025,1.917208,1.887958,1.930542,1.972042,1.831792,1.870833,1.188958,1.118292,1.769917,1.847875,1.240083,1.268375,1.852125,1.858042,1.270625,1.34425,2.008,2.060625,2.02125,2.051292,1.992959,2.0775,2.023666,2.053792,2.028959,2.041958,2.004375,1.979,1.934833,2.0235,2.007458,2.012791,1.991042,1.95175,1.276583,1.263,1.9095,1.857417,1.852916,1.272959,1.981,1.960042,2.015708,1.982125,1.953208,1.99525,2.011959,1.975958,2.042166,1.9885,2.006792,2.002917,2.066958,2.055084,2.07775,1.878541,1.86075,1.856875,1.253667,1.775334,1.805833,1.872625,1.836875,1.885833,1.879958,1.959417,1.911834,1.950792,1.9305,1.992208,1.956916,2.053792,1.996042,2.040541,1.179833,2.0475,1.993125,1.883125,1.796667,1.940042,1.915875,1.923292,1.975625,2.005917,1.29125,1.321417,,2.005458,2.008583,1.879667,1.8635,1.880958,1.898625,2.057959,2.000209,1.915542,1.81475,1.921667,1.975917,2.084917,2.093375,2.132792,2.08675,2.029042,1.977334,1.993792,1.9895,2.0035,2.070208,2.009042,1.985208,1.32175,1.284958,1.935208,1.825833,1.182083,1.226416,1.72675,1.8755,1.346792,1.35975,1.970625,1.945542,1.27975,1.306542,1.831667,1.793,1.169958,1.193334,1.84325,1.864958,1.256583,1.241833,1.31025,1.300042,1.961292,1.887667,2.001625,2.005167,1.927167,2.043,1.902125,1.855792,1.839083,1.774,1.867666,1.922042,1.913,1.972125,1.986875,2.014458,1.999125,2.012333,1.969417,1.940583,1.298792,1.263167,1.873875,1.874333,1.85675,1.890041,1.986166,1.962917,1.963292,1.965833,1.808917,1.915166,1.917166,1.977208
2022-10-02 16:00:00,73.82224,1.968083,2.000625,1.405917,1.316458,2.073667,1.968875,1.980917,1.990583,1.988917,2.048042,2.059208,1.405542,2.047042,2.048084,1.42225,2.026083,2.080667,1.410958,1.434333,2.067125,2.118042,2.09925,2.066042,2.110958,2.162625,2.011875,2.060083,1.312125,1.241625,1.95,2.039834,1.367334,1.3985,2.025459,2.03625,1.390125,1.336958,1.993083,2.054375,2.009333,2.042834,1.987125,2.06975,2.010209,2.046125,2.013541,2.006292,1.953333,1.940375,1.88675,1.993083,1.96,1.976167,1.944875,1.915375,1.251709,1.241166,1.865583,1.81925,1.818666,1.247833,1.926208,1.918833,1.993209,1.945167,1.982084,2.075917,2.098292,2.100542,2.141625,2.088333,2.113791,2.129083,2.127417,2.040458,2.105458,1.992292,1.985917,2.028125,1.348083,1.895041,1.917292,1.982583,1.946625,1.996958,2.049417,2.060333,2.038917,2.066625,2.059583,2.096667,2.086417,2.125334,2.126667,2.148333,1.188875,2.248083,2.192167,2.07625,1.991833,2.140875,2.115041,2.159833,2.177708,2.213375,1.424,1.460125,,2.033042,2.036958,1.908333,1.891625,1.908708,1.921541,2.086958,2.023792,1.940042,1.834417,1.94375,2.001042,2.107208,2.114167,2.156083,2.10875,2.051792,1.998542,2.181958,2.1875,2.201208,2.060583,1.997083,1.971583,1.313208,1.2625,1.893375,2.0205,1.158083,1.205208,1.860458,2.01125,1.320875,1.335875,1.928666,1.907459,1.25225,1.281167,1.792625,1.758667,1.145833,1.172875,1.806208,1.829417,1.233542,1.220875,1.288167,1.276,1.924542,1.850209,2.205958,2.209333,2.130708,2.027083,1.886875,1.84125,1.806875,1.74425,1.833875,1.8865,1.878083,1.938,1.952708,1.978583,1.966083,1.976208,1.938083,1.907666,1.275958,1.240583,1.846417,1.848125,1.829375,1.861833,1.9495,1.931625,1.928084,1.9345,1.777583,1.885167,1.886167,1.916167
2022-10-02 17:00:00,34.1637,0.8361667,0.8422917,0.603625,0.56075,0.9108334,0.8761251,0.8795418,0.8890416,0.8401249,0.8812499,0.8956666,0.6130834,0.8556251,0.8769999,0.6211251,0.873,0.884,0.6091666,0.6207917,0.8722917,0.9069167,0.89125,0.8729582,0.9006667,0.9292083,0.8439166,0.8599582,0.5326666,0.4572083,0.7603332,0.8380834,0.5675,0.583875,0.8372502,0.8425001,0.580875,0.5687917,0.8622499,0.8545834,0.8649167,0.8510416,0.8293334,0.8546252,0.8656251,0.8792916,0.8449168,0.8750416,0.8221249,0.8274583,0.8130832,0.8662083,0.857625,0.8170417,0.8430001,0.8175416,0.5292916,0.5165417,0.7756666,0.7473751,0.7526666,0.52325,0.8329585,0.8242083,0.8638752,0.8468749,0.8447917,0.8831251,0.8761666,0.9029167,0.9652498,0.9294584,0.9225832,0.9586249,0.9482917,0.9029167,0.9355,0.8315417,0.824875,0.8213333,0.5600417,0.7611666,0.7722917,0.8157082,0.7895417,0.8203334,0.8294582,0.8933334,0.8298333,0.8282498,0.8921249,0.9118752,0.9154585,0.9277083,0.9454582,0.9537916,0.528625,0.9317917,0.9249999,0.8502082,0.7760834,0.8864583,0.8753749,0.9142501,0.9142084,0.9335835,0.5948333,0.6133333,,0.8469583,0.8520833,0.7689166,0.7605416,0.7745417,0.7813334,0.8802083,0.8525416,0.7907501,0.7232499,0.7886665,0.7850832,0.9026667,0.9157083,0.9391251,0.9047918,0.8639168,0.8307083,0.9360417,0.9317915,0.9395833,0.8887084,0.8444584,0.8302501,0.5514583,0.528,0.8060416,0.8147918,0.463,0.4891666,0.7273751,0.8256249,0.5515833,0.581125,0.8315,0.8122499,0.5259583,0.5426667,0.7320418,0.6885,0.4577084,0.4714167,0.7538334,0.7582082,0.5144167,0.4996667,0.557625,0.5467917,0.8287501,0.7263751,0.951375,0.9517084,0.8942084,0.8761251,0.7852084,0.7459582,0.7477083,0.6984168,0.7646667,0.8019999,0.7970834,0.8351667,0.8520417,0.8552083,0.8584999,0.8680416,0.8415834,0.8177499,0.5470417,0.4914583,0.7522084,0.7564167,0.7456666,0.7664585,0.825,0.8259584,0.8382499,0.830125,0.7335001,0.8038333,0.799,0.8335417
2022-10-02 18:00:00,4.274983,0.05958333,0.05883334,0.04545834,0.03620833,0.08458333,0.09416667,0.09491667,0.09625,0.063,0.07654167,0.07825001,0.05416668,0.06229167,0.07879168,0.05366667,0.07520834,0.06995833,0.045625,0.04983333,0.06695835,0.07225,0.07275001,0.06891667,0.07275,0.08149999,0.05504166,0.06008334,0.02508333,0.007375,0.04133334,0.05466666,0.03904167,0.04299999,0.05812499,0.0585,0.03954167,0.04070833,0.08129167,0.07737499,0.07816668,0.07983334,0.06649999,0.07045834,0.08162499,0.09170832,0.07500001,0.09112498,0.061375,0.07262501,0.07170832,0.09291666,0.08416667,0.08166666,0.07366668,0.066625,0.03670833,0.02895832,0.05766667,0.05320833,0.05500001,0.03870834,0.07279168,0.07237501,0.08995833,0.08608332,0.07574999,0.06583333,0.08387499,0.07945833,0.1064167,0.08854166,0.09720834,0.09591667,0.099125,0.09737499,0.10725,0.06379166,0.06354167,0.06458334,0.04020833,0.04899999,0.05583334,0.06395832,0.05816668,0.05887501,0.06399999,0.06970834,0.04462501,0.06858334,0.06474999,0.08450001,0.07604166,0.08395831,0.08449999,0.09854165,0.04820833,0.07841665,0.079125,0.06016666,0.04916666,0.07166665,0.06883333,0.07883333,0.07891668,0.086,0.04608334,0.04895834,,0.06158333,0.07220833,0.04883333,0.05166667,0.05458333,0.054625,0.07845832,0.07308333,0.05508332,0.04483332,0.05445834,0.05125,0.08625001,0.08933333,0.1002916,0.08745834,0.07554166,0.06054167,0.09329166,0.09162499,0.091875,0.08270834,0.06704167,0.06779167,0.03466666,0.03812499,0.06520835,0.05291666,0.02154167,0.02554167,0.04320832,0.06837501,0.03891667,0.05099999,0.07295833,0.06199999,0.036125,0.04183333,0.047875,0.04229167,0.02220833,0.02416667,0.05391667,0.05404168,0.02779167,0.02670833,0.04579167,0.04375001,0.073875,0.03983333,0.09549999,0.08854167,0.073125,0.07266667,0.04833332,0.04408334,0.05316666,0.04591667,0.05445833,0.06429167,0.06458333,0.07441665,0.08091667,0.08391666,0.08045834,0.08170834,0.07812501,0.06766667,0.04345832,0.02420834,0.05075,0.05229167,0.05120834,0.05570833,0.07604168,0.07083333,0.07791666,0.074375,0.05262499,0.065125,0.06845833,0.07337502
2022-10-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
